PacketCounter;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
05217;;;;;;;;;0.279534;-0.183873;-0.836927;-1.140018;-0.038571;119.866707
05218;;;;;;;;;0.279451;-0.181713;-0.832740;-1.138271;-0.037726;119.638046
05219;;;;;;;;;0.277292;-0.183912;-0.836924;-1.135374;-0.037552;119.373825
05220;;;;;;;;;0.274965;-0.181793;-0.830618;-1.134266;-0.037152;119.144165
05221;;;;;;;;;0.279451;-0.181713;-0.832740;-1.134478;-0.037169;118.975723
05222;;;;;;;;;0.284019;-0.183796;-0.834817;-1.135230;-0.037540;118.840294
05223;;;;;;;;;0.288422;-0.181555;-0.834867;-1.135349;-0.036412;118.691765
05224;;;;;;;;;0.286177;-0.181597;-0.830633;-1.136108;-0.035889;118.523361
05225;;;;;;;;;0.286097;-0.179431;-0.834908;-1.136588;-0.035970;118.348549
05226;;;;;;;;;0.281615;-0.179505;-0.841248;-1.136876;-0.035538;118.170143
05227;;;;;;;;;0.283608;-0.172983;-0.832920;-1.136559;-0.035161;117.970345
05228;;;;;;;;;0.281530;-0.177346;-0.834945;-1.138071;-0.035558;117.756065
05229;;;;;;;;;0.290664;-0.181516;-0.834870;-1.136909;-0.034354;117.520073
05230;;;;;;;;;0.290335;-0.172865;-0.832929;-1.135550;-0.032635;117.256523
05231;;;;;;;;;0.290252;-0.170704;-0.830857;-1.136763;-0.031659;117.003876
05232;;;;;;;;;0.294658;-0.168460;-0.835138;-1.139533;-0.030800;116.769897
05233;;;;;;;;;0.290173;-0.168538;-0.835132;-1.139862;-0.031385;116.537239
05234;;;;;;;;;0.294739;-0.170624;-0.832979;-1.139412;-0.029740;116.288422
05235;;;;;;;;;0.294575;-0.166298;-0.833066;-1.138429;-0.028155;116.012611
05236;;;;;;;;;0.294739;-0.170623;-0.835094;-1.137800;-0.025732;115.725220
05237;;;;;;;;;0.301550;-0.172667;-0.837175;-1.138582;-0.023857;115.420540
05238;;;;;;;;;0.296734;-0.164098;-0.830997;-1.141561;-0.022225;115.158974
05239;;;;;;;;;0.294414;-0.161968;-0.839500;-1.142386;-0.022946;114.966431
05240;;;;;;;;;0.298897;-0.161892;-0.835275;-1.144162;-0.021877;114.795074
05241;;;;;;;;;0.298898;-0.161891;-0.837390;-1.145271;-0.021837;114.601807
05242;;;;;;;;;0.300977;-0.157526;-0.837480;-1.146121;-0.019176;114.321793
05243;;;;;;;;;0.305623;-0.161778;-0.831053;-1.146790;-0.019022;113.963058
05244;;;;;;;;;0.300812;-0.153201;-0.835452;-1.152188;-0.022971;113.477539
05245;;;;;;;;;0.300730;-0.151038;-0.835496;-1.154816;-0.022089;112.952919
05246;;;;;;;;;0.305378;-0.155288;-0.833299;-1.158512;-0.021822;112.486938
05247;;;;;;;;;0.307374;-0.148759;-0.833433;-1.160230;-0.021759;112.109131
05248;;;;;;;;;0.302974;-0.150996;-0.839730;-1.162906;-0.021976;111.832619
05249;;;;;;;;;0.304969;-0.144471;-0.835633;-1.163698;-0.021549;111.585732
05250;;;;;;;;;0.304968;-0.144472;-0.833517;-1.164011;-0.020949;111.361969
05251;;;;;;;;;0.309535;-0.146557;-0.833480;-1.165554;-0.020925;111.143234
05252;;;;;;;;;0.307294;-0.146593;-0.837708;-1.165635;-0.019320;110.918861
05253;;;;;;;;;0.307129;-0.142269;-0.835679;-1.168082;-0.020476;110.698608
05254;;;;;;;;;0.311452;-0.137861;-0.840003;-1.170031;-0.021948;110.453400
05255;;;;;;;;;0.311532;-0.140029;-0.833614;-1.173130;-0.022511;110.168251
05256;;;;;;;;;0.311532;-0.140029;-0.833614;-1.173359;-0.022346;109.812546
05257;;;;;;;;;0.315854;-0.135623;-0.835822;-1.177296;-0.023064;109.413445
05258;;;;;;;;;0.318095;-0.135586;-0.833710;-1.179712;-0.022382;109.002769
05259;;;;;;;;;0.315691;-0.131296;-0.838025;-1.181166;-0.021459;108.617264
05260;;;;;;;;;0.311124;-0.129211;-0.838062;-1.183004;-0.022800;108.265205
05261;;;;;;;;;0.320175;-0.131219;-0.835916;-1.182022;-0.022885;107.951065
05262;;;;;;;;;0.317847;-0.129100;-0.829610;-1.183165;-0.023037;107.715981
05263;;;;;;;;;0.315362;-0.122645;-0.836084;-1.185154;-0.023177;107.481407
05264;;;;;;;;;0.324415;-0.124650;-0.838168;-1.185201;-0.022586;107.233421
05265;;;;;;;;;0.315444;-0.124808;-0.836040;-1.186474;-0.022575;107.063377
05266;;;;;;;;;0.320012;-0.126891;-0.838118;-1.186846;-0.023074;106.964249
05267;;;;;;;;;0.317685;-0.124771;-0.833928;-1.187483;-0.022325;106.852226
05268;;;;;;;;;0.322172;-0.124689;-0.838165;-1.188245;-0.021301;106.762894
05269;;;;;;;;;0.319766;-0.120402;-0.838249;-1.189444;-0.021669;106.678879
05270;;;;;;;;;0.317688;-0.124766;-0.840274;-1.189194;-0.023940;106.558182
05271;;;;;;;;;0.324415;-0.124650;-0.838168;-1.189099;-0.023119;106.423500
05272;;;;;;;;;0.319846;-0.122568;-0.833975;-1.189154;-0.023533;106.302574
05273;;;;;;;;;0.321926;-0.118202;-0.836180;-1.189596;-0.024387;106.183380
05274;;;;;;;;;0.324332;-0.122489;-0.836096;-1.190497;-0.023235;106.021881
05275;;;;;;;;;0.321926;-0.118202;-0.836180;-1.190475;-0.023103;105.861206
05276;;;;;;;;;0.326575;-0.122450;-0.836099;-1.190920;-0.025027;105.678711
05277;;;;;;;;;0.324169;-0.118161;-0.838299;-1.190528;-0.025781;105.488190
05278;;;;;;;;;0.319519;-0.113915;-0.836264;-1.191947;-0.026966;105.215691
05279;;;;;;;;;0.324005;-0.113835;-0.838386;-1.191786;-0.029810;104.951736
05280;;;;;;;;;0.324005;-0.113835;-0.838386;-1.191025;-0.029311;104.699722
05281;;;;;;;;;0.324005;-0.113835;-0.838386;-1.191743;-0.030654;104.424225
05282;;;;;;;;;0.323676;-0.105185;-0.836445;-1.191824;-0.030743;104.136566
05283;;;;;;;;;0.326002;-0.107307;-0.838520;-1.193951;-0.032642;103.827789
05284;;;;;;;;;0.324007;-0.113832;-0.842617;-1.194281;-0.034002;103.587395
05285;;;;;;;;;0.325837;-0.102983;-0.836491;-1.195778;-0.034107;103.349045
05286;;;;;;;;;0.328161;-0.105108;-0.834336;-1.197556;-0.033932;103.121117
05287;;;;;;;;;0.328243;-0.107270;-0.836407;-1.198074;-0.032742;102.878059
05288;;;;;;;;;0.330239;-0.100743;-0.834426;-1.198086;-0.034411;102.595238
05289;;;;;;;;;0.330241;-0.100740;-0.838657;-1.198757;-0.035883;102.280739
05290;;;;;;;;;0.327835;-0.096453;-0.838741;-1.198066;-0.034638;101.960953
05291;;;;;;;;;0.332403;-0.098535;-0.842934;-1.199056;-0.035042;101.637154
05292;;;;;;;;;0.334561;-0.096337;-0.836634;-1.198313;-0.035899;101.315750
05293;;;;;;;;;0.334397;-0.092011;-0.836721;-1.196115;-0.033863;100.999237
05294;;;;;;;;;0.336722;-0.094135;-0.836681;-1.194463;-0.032096;100.708115
05295;;;;;;;;;0.334316;-0.089846;-0.838881;-1.192411;-0.030736;100.450157
05296;;;;;;;;;0.334398;-0.092009;-0.838837;-1.191677;-0.031684;100.225571
05297;;;;;;;;;0.334316;-0.089846;-0.838881;-1.189777;-0.029715;100.037865
05298;;;;;;;;;0.334319;-0.089842;-0.845227;-1.187266;-0.028306;99.895821
05299;;;;;;;;;0.336477;-0.087644;-0.838927;-1.183043;-0.027591;99.788795
05300;;;;;;;;;0.336476;-0.087646;-0.836812;-1.181672;-0.028363;99.725296
05301;;;;;;;;;0.338802;-0.089767;-0.841002;-1.180429;-0.027383;99.698952
05302;;;;;;;;;0.334235;-0.087682;-0.841040;-1.179168;-0.026687;99.684174
05303;;;;;;;;;0.334397;-0.092011;-0.836721;-1.177077;-0.026442;99.663567
05304;;;;;;;;;0.336559;-0.089807;-0.838884;-1.176311;-0.025682;99.644958
05305;;;;;;;;;0.341126;-0.091892;-0.838846;-1.176553;-0.025773;99.625267
05306;;;;;;;;;0.334154;-0.085517;-0.843198;-1.177010;-0.025677;99.606316
05307;;;;;;;;;0.329834;-0.089920;-0.845221;-1.177697;-0.025324;99.605843
05308;;;;;;;;;0.338799;-0.089771;-0.834656;-1.177108;-0.024947;99.605949
05309;;;;;;;;;0.332075;-0.089884;-0.840993;-1.177046;-0.024412;99.606224
05310;;;;;;;;;0.331992;-0.087722;-0.838921;-1.177013;-0.025515;99.607048
05311;;;;;;;;;0.331991;-0.087724;-0.836806;-1.176078;-0.025910;99.606735
05312;;;;;;;;;0.336477;-0.087644;-0.838927;-1.175884;-0.026451;99.606979
05313;;;;;;;;;0.332074;-0.089885;-0.838877;-1.175651;-0.026412;99.606888
05314;;;;;;;;;0.334153;-0.085519;-0.841083;-1.175757;-0.025201;99.606194
05315;;;;;;;;;0.334153;-0.085519;-0.841083;-1.174669;-0.025787;99.606789
05316;;;;;;;;;0.334238;-0.087677;-0.847386;-1.173513;-0.025959;99.608299
05317;;;;;;;;;0.338886;-0.091927;-0.845189;-1.172814;-0.026019;99.608826
05318;;;;;;;;;0.336314;-0.083317;-0.841130;-1.171872;-0.025996;99.610298
05319;;;;;;;;;0.334318;-0.089844;-0.843111;-1.171140;-0.025031;99.611122
05320;;;;;;;;;0.334235;-0.087682;-0.841040;-1.170111;-0.024775;99.611938
05321;;;;;;;;;0.338718;-0.087607;-0.836815;-1.169675;-0.024841;99.612915
05322;;;;;;;;;0.336478;-0.087643;-0.841043;-1.169693;-0.025725;99.613686
05323;;;;;;;;;0.336643;-0.091967;-0.843071;-1.169884;-0.026092;99.614120
05324;;;;;;;;;0.340798;-0.083240;-0.839020;-1.169483;-0.025864;99.613968
05325;;;;;;;;;0.336395;-0.085481;-0.838971;-1.169351;-0.025208;99.614510
05326;;;;;;;;;0.340799;-0.083239;-0.841136;-1.169641;-0.024471;99.614914
05327;;;;;;;;;0.336479;-0.087641;-0.843158;-1.170001;-0.023415;99.614380
05328;;;;;;;;;0.334234;-0.087683;-0.838924;-1.167045;-0.024347;99.522400
05329;;;;;;;;;0.336478;-0.087643;-0.841043;-1.166933;-0.024163;99.439453
05330;;;;;;;;;0.338804;-0.089764;-0.845233;-1.166655;-0.023227;99.367859
05331;;;;;;;;;0.336315;-0.083315;-0.843245;-1.165657;-0.021723;99.277267
05332;;;;;;;;;0.334070;-0.083357;-0.839011;-1.166263;-0.022497;99.156166
05333;;;;;;;;;0.338720;-0.087604;-0.841046;-1.166327;-0.022994;99.050713
05334;;;;;;;;;0.338392;-0.078953;-0.839105;-1.165968;-0.024842;98.996513
05335;;;;;;;;;0.333987;-0.081197;-0.834824;-1.165665;-0.025510;98.976891
05336;;;;;;;;;0.338393;-0.078950;-0.843335;-1.164697;-0.025736;98.961403
05337;;;;;;;;;0.334233;-0.087685;-0.836809;-1.164080;-0.026199;98.957199
05338;;;;;;;;;0.336314;-0.083317;-0.841130;-1.164035;-0.027168;98.957397
05339;;;;;;;;;0.340881;-0.085402;-0.841092;-1.163687;-0.027331;98.958176
05340;;;;;;;;;0.338637;-0.085442;-0.838974;-1.163448;-0.026224;98.959335
05341;;;;;;;;;0.336314;-0.083317;-0.841130;-1.162808;-0.025381;98.959816
05342;;;;;;;;;0.338638;-0.085441;-0.841089;-1.162557;-0.024796;98.961212
05343;;;;;;;;;0.336477;-0.087644;-0.838927;-1.163017;-0.024899;98.960854
05344;;;;;;;;;0.334236;-0.087680;-0.843155;-1.162845;-0.024010;98.957611
05345;;;;;;;;;0.336314;-0.083317;-0.841130;-1.162762;-0.024963;98.849754
05346;;;;;;;;;0.338720;-0.087604;-0.841046;-1.166084;-0.023526;98.746674
05347;;;;;;;;;0.340716;-0.081077;-0.839064;-1.166755;-0.024055;98.714523
05348;;;;;;;;;0.336314;-0.083317;-0.841130;-1.166574;-0.023822;98.672440
05349;;;;;;;;;0.333990;-0.081191;-0.843286;-1.167553;-0.022971;98.625839
05350;;;;;;;;;0.336315;-0.083315;-0.843245;-1.167131;-0.023485;98.554245
05351;;;;;;;;;0.338311;-0.076787;-0.843379;-1.166730;-0.025384;98.470596
05352;;;;;;;;;0.340553;-0.076750;-0.841267;-1.166380;-0.024346;98.380508
05353;;;;;;;;;0.336150;-0.078991;-0.841217;-1.166198;-0.024152;98.284698
05354;;;;;;;;;0.336313;-0.083318;-0.839014;-1.165214;-0.024791;98.161835
05355;;;;;;;;;0.340552;-0.076751;-0.839151;-1.165313;-0.023519;98.025078
05356;;;;;;;;;0.336065;-0.076832;-0.834914;-1.165411;-0.023179;97.927399
05357;;;;;;;;;0.338392;-0.078953;-0.839105;-1.165107;-0.023831;97.826683
05358;;;;;;;;;0.335905;-0.072500;-0.843463;-1.165315;-0.025206;97.725441
05359;;;;;;;;;0.336313;-0.083318;-0.839014;-1.165324;-0.024362;97.621384
05360;;;;;;;;;0.342795;-0.076712;-0.839154;-1.165550;-0.024955;97.525032
05361;;;;;;;;;0.338392;-0.078953;-0.839105;-1.166029;-0.025224;97.419624
05362;;;;;;;;;0.336068;-0.076828;-0.841261;-1.166337;-0.023887;97.306007
05363;;;;;;;;;0.336066;-0.076831;-0.837030;-1.166370;-0.024037;97.201202
05364;;;;;;;;;0.340388;-0.072425;-0.839238;-1.168053;-0.024527;97.124756
05365;;;;;;;;;0.338147;-0.072463;-0.841351;-1.167937;-0.025384;97.077530
05366;;;;;;;;;0.338228;-0.074627;-0.839192;-1.168444;-0.026160;97.017754
05367;;;;;;;;;0.335825;-0.070334;-0.847737;-1.169916;-0.026101;96.978554
05368;;;;;;;;;0.344792;-0.070182;-0.841403;-1.170951;-0.026593;96.931892
05369;;;;;;;;;0.338146;-0.072464;-0.839235;-1.170861;-0.026693;96.895805
05370;;;;;;;;;0.338228;-0.074627;-0.839192;-1.171350;-0.026840;96.869087
05371;;;;;;;;;0.338310;-0.076790;-0.839148;-1.171405;-0.027820;96.822838
05372;;;;;;;;;0.331255;-0.068254;-0.841429;-1.171625;-0.028335;96.772209
05373;;;;;;;;;0.338146;-0.072464;-0.839235;-1.170951;-0.028147;96.741135
05374;;;;;;;;;0.338227;-0.074629;-0.837076;-1.170593;-0.028022;96.709976
05375;;;;;;;;;0.342713;-0.074549;-0.839198;-1.170704;-0.026715;96.681335
05376;;;;;;;;;0.340390;-0.072422;-0.843469;-1.172003;-0.026353;96.681122
05377;;;;;;;;;0.340473;-0.074583;-0.845541;-1.171053;-0.026795;96.682175
05378;;;;;;;;;0.338066;-0.070298;-0.843510;-1.170535;-0.025905;96.682816
05379;;;;;;;;;0.340306;-0.070262;-0.839282;-1.170365;-0.025013;96.682991
05380;;;;;;;;;0.335988;-0.074661;-0.845535;-1.170605;-0.024629;96.684013
05381;;;;;;;;;0.342630;-0.072387;-0.837126;-1.170004;-0.024838;96.684914
05382;;;;;;;;;0.335905;-0.072500;-0.843463;-1.170285;-0.024289;96.685448
05383;;;;;;;;;0.335737;-0.068180;-0.835089;-1.170281;-0.023809;96.687080
05384;;;;;;;;;0.338145;-0.072466;-0.837120;-1.170447;-0.022609;96.687454
05385;;;;;;;;;0.338148;-0.072461;-0.843466;-1.171062;-0.022098;96.688248
05386;;;;;;;;;0.342794;-0.076714;-0.837039;-1.171075;-0.022263;96.689468
05387;;;;;;;;;0.340469;-0.074589;-0.837080;-1.169971;-0.021705;96.692581
05388;;;;;;;;;0.338147;-0.072463;-0.841351;-1.171083;-0.021247;96.795563
05389;;;;;;;;;0.342549;-0.070223;-0.839285;-1.167681;-0.019498;96.862946
05390;;;;;;;;;0.340388;-0.072425;-0.839238;-1.166060;-0.016976;96.909653
05391;;;;;;;;;0.340470;-0.074588;-0.839195;-1.165345;-0.017604;96.942162
05392;;;;;;;;;0.340469;-0.074589;-0.837080;-1.163821;-0.016769;96.959785
05393;;;;;;;;;0.340388;-0.072425;-0.839238;-1.163468;-0.015726;96.961761
05394;;;;;;;;;0.338225;-0.074632;-0.832846;-1.164181;-0.015613;96.962540
05395;;;;;;;;;0.342548;-0.070225;-0.837170;-1.163960;-0.016296;96.964088
05396;;;;;;;;;0.342715;-0.074546;-0.843429;-1.163756;-0.016923;96.964890
05397;;;;;;;;;0.340470;-0.074588;-0.839195;-1.163257;-0.017375;96.964569
05398;;;;;;;;;0.338065;-0.070300;-0.841394;-1.163480;-0.016399;96.965210
05399;;;;;;;;;0.338227;-0.074629;-0.837076;-1.163611;-0.016363;96.965057
05400;;;;;;;;;0.345040;-0.076668;-0.845504;-1.163344;-0.016575;96.965775
05401;;;;;;;;;0.342631;-0.072386;-0.839242;-1.163118;-0.015969;96.965919
05402;;;;;;;;;0.344955;-0.074510;-0.839201;-1.162282;-0.016190;96.907463
05403;;;;;;;;;0.342714;-0.074547;-0.841314;-1.163945;-0.015080;96.806839
05404;;;;;;;;;0.340387;-0.072427;-0.837123;-1.163142;-0.015800;96.787079
05405;;;;;;;;;0.338146;-0.072464;-0.839235;-1.162575;-0.014563;96.753204
05406;;;;;;;;;0.338148;-0.072461;-0.843466;-1.162048;-0.014165;96.743271
05407;;;;;;;;;0.335905;-0.072500;-0.843463;-1.161837;-0.013172;96.742905
05408;;;;;;;;;0.338066;-0.070298;-0.843510;-1.161250;-0.012665;96.744560
05409;;;;;;;;;0.338228;-0.074627;-0.839192;-1.162211;-0.012122;96.745117
05410;;;;;;;;;0.338149;-0.072459;-0.845582;-1.162711;-0.011182;96.745987
05411;;;;;;;;;0.340387;-0.072427;-0.837123;-1.162240;-0.010008;96.746361
05412;;;;;;;;;0.340471;-0.074586;-0.841311;-1.161595;-0.009732;96.746826
05413;;;;;;;;;0.340388;-0.072425;-0.839238;-1.162327;-0.009725;96.745369
05414;;;;;;;;;0.338063;-0.070303;-0.837163;-1.163071;-0.008305;96.605293
05415;;;;;;;;;0.340391;-0.072420;-0.845585;-1.165096;-0.009625;96.490921
05416;;;;;;;;;0.342633;-0.072383;-0.843472;-1.165167;-0.009577;96.442123
05417;;;;;;;;;0.337982;-0.068138;-0.839323;-1.165718;-0.010059;96.369179
05418;;;;;;;;;0.340389;-0.072423;-0.841354;-1.165948;-0.010909;96.309235
05419;;;;;;;;;0.338228;-0.074627;-0.839192;-1.166787;-0.009411;96.241669
05420;;;;;;;;;0.337983;-0.068136;-0.841438;-1.167375;-0.008588;96.161697
05421;;;;;;;;;0.340142;-0.065936;-0.839369;-1.167289;-0.009794;96.092705
05422;;;;;;;;;0.340305;-0.070264;-0.837167;-1.167613;-0.010802;96.024780
05423;;;;;;;;;0.337899;-0.065977;-0.837251;-1.167293;-0.010645;95.958427
05424;;;;;;;;;0.342633;-0.072383;-0.843472;-1.166939;-0.009592;95.886223
05425;;;;;;;;;0.342468;-0.068058;-0.841444;-1.167930;-0.010000;95.825523
05426;;;;;;;;;0.344793;-0.070181;-0.843519;-1.168479;-0.009345;95.745277
05427;;;;;;;;;0.337982;-0.068138;-0.839323;-1.168879;-0.010289;95.673576
05428;;;;;;;;;0.337981;-0.068140;-0.837207;-1.169483;-0.010876;95.586487
05429;;;;;;;;;0.337817;-0.063813;-0.837294;-1.171036;-0.010526;95.490685
05430;;;;;;;;;0.342306;-0.063729;-0.845762;-1.175829;-0.011119;95.384567
05431;;;;;;;;;0.340063;-0.063768;-0.845759;-1.184006;-0.011851;95.263153
05432;;;;;;;;;0.340225;-0.068097;-0.841441;-1.184996;-0.013286;95.134521
05433;;;;;;;;;0.342303;-0.063734;-0.839416;-1.183822;-0.014547;95.023399
05434;;;;;;;;;0.342224;-0.061566;-0.845806;-1.185186;-0.014066;94.877609
05435;;;;;;;;;0.342222;-0.061569;-0.841575;-1.186890;-0.014884;94.763313
05436;;;;;;;;;0.344385;-0.059363;-0.847967;-1.184842;-0.015553;94.681099
05437;;;;;;;;;0.348868;-0.059289;-0.841628;-1.184633;-0.016715;94.615135
05438;;;;;;;;;0.340059;-0.063774;-0.837297;-1.185386;-0.016875;94.558350
05439;;;;;;;;;0.340061;-0.063771;-0.841528;-1.184690;-0.016581;94.512543
05440;;;;;;;;;0.342221;-0.061571;-0.839459;-1.182928;-0.016503;94.468231
05441;;;;;;;;;0.346542;-0.057166;-0.839553;-1.180604;-0.016266;94.400108
05442;;;;;;;;;0.342057;-0.057245;-0.839547;-1.181539;-0.016334;94.324310
05443;;;;;;;;;0.346624;-0.059330;-0.839509;-1.180853;-0.017623;94.225349
05444;;;;;;;;;0.344382;-0.059369;-0.839506;-1.180906;-0.018374;94.087997
05445;;;;;;;;;0.344301;-0.057203;-0.843780;-1.181386;-0.016645;93.949692
05446;;;;;;;;;0.346624;-0.059330;-0.839509;-1.182632;-0.016882;93.809181
05447;;;;;;;;;0.348870;-0.059286;-0.845858;-1.184174;-0.017882;93.674484
05448;;;;;;;;;0.344218;-0.055041;-0.841709;-1.186046;-0.017335;93.543747
05449;;;;;;;;;0.337572;-0.057323;-0.839540;-1.185904;-0.018600;93.430077
05450;;;;;;;;;0.344383;-0.059366;-0.843737;-1.184723;-0.019548;93.351837
05451;;;;;;;;;0.341731;-0.048590;-0.843952;-1.184777;-0.019485;93.299347
05452;;;;;;;;;0.341812;-0.050754;-0.841793;-1.183761;-0.020311;93.255089
05453;;;;;;;;;0.343972;-0.048553;-0.839724;-1.183721;-0.019276;93.227875
05454;;;;;;;;;0.346541;-0.057168;-0.837437;-1.183995;-0.017624;93.196861
05455;;;;;;;;;0.346459;-0.055005;-0.837481;-1.185011;-0.017422;93.176239
05456;;;;;;;;;0.344381;-0.059370;-0.837390;-1.184398;-0.017039;93.160988
05457;;;;;;;;;0.350864;-0.052761;-0.841762;-1.183742;-0.016176;93.147514
05458;;;;;;;;;0.341814;-0.050751;-0.846024;-1.183780;-0.015057;93.136131
05459;;;;;;;;;0.348621;-0.052801;-0.839643;-1.183034;-0.015053;93.127800
05460;;;;;;;;;0.344218;-0.055043;-0.839593;-1.182774;-0.015361;93.122482
05461;;;;;;;;;0.348622;-0.052800;-0.841758;-1.183147;-0.015176;93.108391
05462;;;;;;;;;0.348376;-0.046311;-0.841889;-1.182406;-0.015796;93.075928
05463;;;;;;;;;0.341976;-0.055080;-0.841706;-1.182248;-0.015302;92.960091
05464;;;;;;;;;0.348621;-0.052801;-0.839643;-1.182870;-0.016490;92.844719
05465;;;;;;;;;0.348624;-0.052797;-0.845989;-1.182912;-0.015905;92.698212
05466;;;;;;;;;0.344137;-0.052877;-0.843868;-1.183334;-0.016927;92.598244
05467;;;;;;;;;0.348456;-0.048477;-0.837615;-1.184039;-0.017302;92.482582
05468;;;;;;;;;0.341813;-0.050753;-0.843908;-1.184623;-0.019199;92.362244
05469;;;;;;;;;0.337245;-0.048669;-0.841830;-1.185562;-0.019673;92.240776
05470;;;;;;;;;0.352941;-0.048399;-0.837621;-1.186324;-0.020690;92.149010
05471;;;;;;;;;0.348376;-0.046311;-0.841889;-1.185754;-0.021351;92.069466
05472;;;;;;;;;0.348212;-0.041985;-0.841976;-1.183808;-0.024179;91.958878
05473;;;;;;;;;0.348378;-0.046308;-0.846120;-1.184170;-0.024257;91.849358
05474;;;;;;;;;0.348295;-0.044146;-0.844048;-1.184372;-0.022872;91.773705
05475;;;;;;;;;0.355023;-0.044027;-0.846173;-1.183405;-0.023294;91.724548
05476;;;;;;;;;0.348457;-0.048475;-0.839730;-1.182742;-0.023902;91.697083
05477;;;;;;;;;0.352943;-0.048396;-0.841852;-1.183274;-0.023394;91.683792
05478;;;;;;;;;0.348047;-0.037660;-0.839948;-1.182567;-0.023072;91.683136
05479;;;;;;;;;0.348296;-0.044145;-0.846164;-1.182349;-0.023276;91.683846
05480;;;;;;;;;0.350699;-0.048436;-0.839733;-1.182088;-0.023513;91.684242
05481;;;;;;;;;0.346135;-0.046347;-0.846117;-1.182512;-0.023167;91.684708
05482;;;;;;;;;0.350618;-0.046272;-0.841892;-1.183478;-0.022489;91.685211
05483;;;;;;;;;0.350454;-0.041946;-0.841980;-1.183167;-0.023276;91.685158
05484;;;;;;;;;0.346051;-0.044187;-0.841930;-1.183530;-0.024368;91.684631
05485;;;;;;;;;0.348375;-0.046312;-0.839774;-1.182861;-0.025022;91.612068
05486;;;;;;;;;0.343811;-0.044223;-0.846157;-1.184210;-0.025002;91.501938
05487;;;;;;;;;0.350537;-0.044107;-0.844051;-1.183195;-0.025649;91.394371
05488;;;;;;;;;0.352698;-0.041905;-0.844098;-1.183541;-0.025429;91.251030
05489;;;;;;;;;0.348378;-0.046308;-0.846120;-1.184001;-0.026049;91.149162
05490;;;;;;;;;0.350452;-0.041949;-0.837749;-1.183478;-0.026811;91.050751
05491;;;;;;;;;0.352698;-0.041905;-0.844098;-1.184112;-0.026726;90.938133
05492;;;;;;;;;0.350372;-0.039783;-0.842023;-1.185582;-0.026570;90.866493
05493;;;;;;;;;0.352532;-0.037582;-0.839954;-1.185222;-0.025448;90.800682
05494;;;;;;;;;0.350370;-0.039786;-0.837792;-1.185460;-0.025768;90.747437
05495;;;;;;;;;0.350290;-0.037620;-0.842067;-1.185101;-0.026121;90.740372
05496;;;;;;;;;0.348049;-0.037657;-0.844179;-1.184306;-0.026330;90.741455
05497;;;;;;;;;0.345969;-0.042024;-0.841973;-1.185038;-0.025799;90.741669
05498;;;;;;;;;0.350290;-0.037620;-0.842067;-1.184924;-0.026074;90.742470
05499;;;;;;;;;0.352617;-0.039740;-0.846257;-1.184536;-0.025674;90.743530
05500;;;;;;;;;0.350457;-0.041941;-0.848325;-1.185211;-0.025189;90.744354
05501;;;;;;;;;0.348212;-0.041985;-0.841976;-1.184997;-0.025064;90.743942
05502;;;;;;;;;0.348131;-0.039820;-0.844135;-1.185014;-0.024715;90.744308
05503;;;;;;;;;0.352535;-0.037577;-0.846301;-1.184626;-0.024180;90.744850
05504;;;;;;;;;0.352454;-0.035413;-0.848459;-1.183847;-0.023758;90.744247
05505;;;;;;;;;0.350207;-0.035460;-0.837879;-1.184642;-0.023078;90.744743
05506;;;;;;;;;0.348213;-0.041983;-0.844092;-1.184896;-0.023260;90.745308
05507;;;;;;;;;0.348214;-0.041982;-0.846207;-1.184289;-0.023671;90.745804
05508;;;;;;;;;0.350292;-0.037616;-0.846298;-1.184201;-0.024393;90.746880
05509;;;;;;;;;0.350294;-0.037614;-0.850528;-1.184437;-0.024058;90.747437
05510;;;;;;;;;0.350290;-0.037620;-0.842067;-1.184266;-0.023986;90.747124
05511;;;;;;;;;0.348049;-0.037657;-0.844179;-1.184046;-0.024181;90.748413
05512;;;;;;;;;0.350454;-0.041946;-0.841980;-1.182758;-0.024913;90.748459
05513;;;;;;;;;0.345806;-0.037696;-0.844176;-1.181174;-0.024769;90.748779
05514;;;;;;;;;0.345889;-0.039858;-0.846248;-1.180697;-0.024223;90.748917
05515;;;;;;;;;0.352778;-0.044071;-0.839823;-1.179239;-0.023566;90.748001
05516;;;;;;;;;0.348211;-0.041986;-0.839861;-1.178613;-0.023066;90.748650
05517;;;;;;;;;0.352530;-0.037585;-0.835724;-1.178285;-0.022330;90.748840
05518;;;;;;;;;0.350370;-0.039786;-0.837792;-1.178344;-0.022919;90.749283
05519;;;;;;;;;0.350453;-0.041947;-0.839864;-1.178519;-0.023230;90.750252
05520;;;;;;;;;0.343642;-0.039904;-0.835668;-1.178275;-0.021791;90.751266
